name,lat,long,count,date,certainty_index
Duke University,36.00354706,-78.93830223,30.0,2019-04-30 00:00:00,1
Brown University,41.82598954,-71.40246227,29.0,2019-04-30 00:00:00,1
Getty Research Institute Valencia Warehouse,34.4198712,-118.5622386,74.0,2019-04-30 00:00:00,0.75
University of Florida,29.67605506,-82.34584836,15.0,2019-04-30 00:00:00,1
The Ohio State University,40.00685718,-83.03021857,1.0,2019-04-30 00:00:00,1
American Numismatic Society,40.72401342,-74.0064435,50.0,2019-04-30 00:00:00,1
Servants of Knowledge,13.01508353,77.58188903,37.0,2019-04-30 00:00:00,1
"Innodata Knowledge Services, Inc.",10.31803327,123.9205454,10919.0,2019-05-31 00:00:00,1
Internet Archive Headquarters,37.78244229,-122.4717902,11.0,2019-05-31 00:00:00,1
Datum Data Co. Ltd.,22.56796924,114.0544612,906.0,2019-05-31 00:00:00,1
University of Toronto,43.66312452,-79.3955813,200.0,2019-05-31 00:00:00,1
Allen County Public Library Geneaology Center,41.07773159,-85.14224798,236.0,2019-05-31 00:00:00,1
British Library,51.528702,-0.12761,850.0,2019-05-31 00:00:00,1
UCLA,34.071863589276,-118.2538418,25.0,2019-05-31 00:00:00,1
Princeton University,40.34604013,-74.66685643,87.0,2019-05-31 00:00:00,1
Boston Public Library,42.34936189,-71.07819992,112.0,2019-05-31 00:00:00,1
National Agricultural Library,39.02352526,-76.9216014,140.0,2019-05-31 00:00:00,1
Library of Congress,38.8895692,-77.0045688,67.0,2019-05-31 00:00:00,1
UNC Chapel Hill,35.91177641,-79.04727727,194.0,2019-05-31 00:00:00,1
UIUC,40.10440926,-88.22933583,38.0,2019-05-31 00:00:00,1
"BYU, Provo",40.24888001,-111.6485094,22.0,2019-05-31 00:00:00,1
Smithsonian Libraries and Archives,38.89132735,-77.02586404,5.0,2019-05-31 00:00:00,1
Georgetown University,38.90659981,-77.07223903,9.0,2019-05-31 00:00:00,1
Duke University,36.00354706,-78.93830223,8.0,2019-05-31 00:00:00,1
Brown University,41.82598954,-71.40246227,59.0,2019-05-31 00:00:00,1
"Natural History Museum Library, London",51.49684189,-0.1762706424,1.0,2019-05-31 00:00:00,1
Getty Research Institute Valencia Warehouse,34.4198712,-118.5622386,37.0,2019-05-31 00:00:00,0.75
The Ohio State University,40.00685718,-83.03021857,1.0,2019-05-31 00:00:00,1
American Numismatic Society,40.72401342,-74.0064435,123.0,2019-05-31 00:00:00,1
Servants of Knowledge,13.01508353,77.58188903,10.0,2019-05-31 00:00:00,1
"Innodata Knowledge Services, Inc.",10.31803327,123.9205454,13145.0,2019-06-30 00:00:00,1
Internet Archive Headquarters,37.78244229,-122.4717902,32.0,2019-06-30 00:00:00,1
Datum Data Co. Ltd.,22.56796924,114.0544612,588.0,2019-06-30 00:00:00,1
University of Toronto,43.66312452,-79.3955813,167.0,2019-06-30 00:00:00,1
Allen County Public Library Geneaology Center,41.07773159,-85.14224798,280.0,2019-06-30 00:00:00,1
British Library,51.528702,-0.12761,440.0,2019-06-30 00:00:00,1
UCLA,34.071863589276,-118.2538418,29.0,2019-06-30 00:00:00,1
Princeton University,40.34604013,-74.66685643,84.0,2019-06-30 00:00:00,1
Boston Public Library,42.34936189,-71.07819992,21.0,2019-06-30 00:00:00,1
National Agricultural Library,39.02352526,-76.9216014,93.0,2019-06-30 00:00:00,1
Library of Congress,38.8895692,-77.0045688,256.0,2019-06-30 00:00:00,1
UNC Chapel Hill,35.91177641,-79.04727727,190.0,2019-06-30 00:00:00,1
UIUC,40.10440926,-88.22933583,45.0,2019-06-30 00:00:00,1
"BYU, Provo",40.24888001,-111.6485094,12.0,2019-06-30 00:00:00,1
Smithsonian Libraries and Archives,38.89132735,-77.02586404,11.0,2019-06-30 00:00:00,1
Georgetown University,38.90659981,-77.07223903,7.0,2019-06-30 00:00:00,1
Duke University,36.00354706,-78.93830223,11.0,2019-06-30 00:00:00,1
Brown University,41.82598954,-71.40246227,35.0,2019-06-30 00:00:00,1
Getty Research Institute Valencia Warehouse,34.4198712,-118.5622386,71.0,2019-06-30 00:00:00,0.75
The Ohio State University,40.00685718,-83.03021857,1.0,2019-06-30 00:00:00,1
American Numismatic Society,40.72401342,-74.0064435,3.0,2019-06-30 00:00:00,1
"Innodata Knowledge Services, Inc.",10.31803327,123.9205454,17819.0,2019-07-31 00:00:00,1
Internet Archive Headquarters,37.78244229,-122.4717902,33.0,2019-07-31 00:00:00,1
Datum Data Co. Ltd.,22.56796924,114.0544612,890.0,2019-07-31 00:00:00,1
University of Toronto,43.66312452,-79.3955813,86.0,2019-07-31 00:00:00,1
Allen County Public Library Geneaology Center,41.07773159,-85.14224798,294.0,2019-07-31 00:00:00,1
British Library,51.528702,-0.12761,412.0,2019-07-31 00:00:00,1
UCLA,34.071863589276,-118.2538418,22.0,2019-07-31 00:00:00,1
Princeton University,40.34604013,-74.66685643,262.0,2019-07-31 00:00:00,1
Boston Public Library,42.34936189,-71.07819992,38.0,2019-07-31 00:00:00,1
National Agricultural Library,39.02352526,-76.9216014,25.0,2019-07-31 00:00:00,1
Library of Congress,38.8895692,-77.0045688,373.0,2019-07-31 00:00:00,1
UNC Chapel Hill,35.91177641,-79.04727727,176.0,2019-07-31 00:00:00,1
UIUC,40.10440926,-88.22933583,51.0,2019-07-31 00:00:00,1
"BYU, Provo",40.24888001,-111.6485094,22.0,2019-07-31 00:00:00,1
Smithsonian Libraries and Archives,38.89132735,-77.02586404,7.0,2019-07-31 00:00:00,1
Georgetown University,38.90659981,-77.07223903,4.0,2019-07-31 00:00:00,1
Duke University,36.00354706,-78.93830223,43.0,2019-07-31 00:00:00,1
Brown University,41.82598954,-71.40246227,105.0,2019-07-31 00:00:00,1
Getty Research Institute Valencia Warehouse,34.4198712,-118.5622386,62.0,2019-07-31 00:00:00,0.75
The Ohio State University,40.00685718,-83.03021857,1.0,2019-07-31 00:00:00,1
"Innodata Knowledge Services, Inc.",10.31803327,123.9205454,15802.0,2019-08-31 00:00:00,1
Internet Archive Headquarters,37.78244229,-122.4717902,7.0,2019-08-31 00:00:00,1
Datum Data Co. Ltd.,22.56796924,114.0544612,1072.0,2019-08-31 00:00:00,1
University of Toronto,43.66312452,-79.3955813,72.0,2019-08-31 00:00:00,1
Allen County Public Library Geneaology Center,41.07773159,-85.14224798,498.0,2019-08-31 00:00:00,1
British Library,51.528702,-0.12761,832.0,2019-08-31 00:00:00,1
UCLA,34.071863589276,-118.2538418,51.0,2019-08-31 00:00:00,1
Princeton University,40.34604013,-74.66685643,147.0,2019-08-31 00:00:00,1
Boston Public Library,42.34936189,-71.07819992,77.0,2019-08-31 00:00:00,1
National Agricultural Library,39.02352526,-76.9216014,970.0,2019-08-31 00:00:00,1
Library of Congress,38.8895692,-77.0045688,170.0,2019-08-31 00:00:00,1
UNC Chapel Hill,35.91177641,-79.04727727,117.0,2019-08-31 00:00:00,1
UIUC,40.10440926,-88.22933583,523.0,2019-08-31 00:00:00,1
Smithsonian Libraries and Archives,38.89132735,-77.02586404,29.0,2019-08-31 00:00:00,1
Georgetown University,38.90659981,-77.07223903,10.0,2019-08-31 00:00:00,1
Duke University,36.00354706,-78.93830223,19.0,2019-08-31 00:00:00,1
Brown University,41.82598954,-71.40246227,74.0,2019-08-31 00:00:00,1
"Natural History Museum Library, London",51.49684189,-0.1762706424,8.0,2019-08-31 00:00:00,1
Getty Research Institute Valencia Warehouse,34.4198712,-118.5622386,106.0,2019-08-31 00:00:00,0.75
Ernst Mayr Library of the Museum of Comparative Zoology,42.37690652,-71.11665402,2.0,2019-08-31 00:00:00,1
State Library of Pennsylvania,40.2650287,-76.88065236,2.0,2019-08-31 00:00:00,1
"Innodata Knowledge Services, Inc.",10.31803327,123.9205454,13706.0,2019-09-30 00:00:00,1
Internet Archive Headquarters,37.78244229,-122.4717902,68.0,2019-09-30 00:00:00,1
Datum Data Co. Ltd.,22.56796924,114.0544612,919.0,2019-09-30 00:00:00,1
University of Toronto,43.66312452,-79.3955813,128.0,2019-09-30 00:00:00,1
Allen County Public Library Geneaology Center,41.07773159,-85.14224798,465.0,2019-09-30 00:00:00,1
British Library,51.528702,-0.12761,578.0,2019-09-30 00:00:00,1
UCLA,34.071863589276,-118.2538418,21.0,2019-09-30 00:00:00,1
Princeton University,40.34604013,-74.66685643,182.0,2019-09-30 00:00:00,1
Boston Public Library,42.34936189,-71.07819992,65.0,2019-09-30 00:00:00,1
National Agricultural Library,39.02352526,-76.9216014,487.0,2019-09-30 00:00:00,1
Library of Congress,38.8895692,-77.0045688,115.0,2019-09-30 00:00:00,1
UNC Chapel Hill,35.91177641,-79.04727727,65.0,2019-09-30 00:00:00,1
UIUC,40.10440926,-88.22933583,543.0,2019-09-30 00:00:00,1
"BYU, Provo",40.24888001,-111.6485094,6.0,2019-09-30 00:00:00,1
Smithsonian Libraries and Archives,38.89132735,-77.02586404,6.0,2019-09-30 00:00:00,1
Georgetown University,38.90659981,-77.07223903,9.0,2019-09-30 00:00:00,1
Duke University,36.00354706,-78.93830223,14.0,2019-09-30 00:00:00,1
Brown University,41.82598954,-71.40246227,70.0,2019-09-30 00:00:00,1
"Natural History Museum Library, London",51.49684189,-0.1762706424,1.0,2019-09-30 00:00:00,1
Getty Research Institute Valencia Warehouse,34.4198712,-118.5622386,70.0,2019-09-30 00:00:00,0.75
"Innodata Knowledge Services, Inc.",10.31803327,123.9205454,12101.0,2019-10-31 00:00:00,1
Internet Archive Headquarters,37.78244229,-122.4717902,43.0,2019-10-31 00:00:00,1
Datum Data Co. Ltd.,22.56796924,114.0544612,1038.0,2019-10-31 00:00:00,1
University of Toronto,43.66312452,-79.3955813,242.0,2019-10-31 00:00:00,1
Allen County Public Library Geneaology Center,41.07773159,-85.14224798,209.0,2019-10-31 00:00:00,1
British Library,51.528702,-0.12761,601.0,2019-10-31 00:00:00,1
UCLA,34.071863589276,-118.2538418,17.0,2019-10-31 00:00:00,1
Princeton University,40.34604013,-74.66685643,483.0,2019-10-31 00:00:00,1
Boston Public Library,42.34936189,-71.07819992,64.0,2019-10-31 00:00:00,1
National Agricultural Library,39.02352526,-76.9216014,568.0,2019-10-31 00:00:00,1
Library of Congress,38.8895692,-77.0045688,297.0,2019-10-31 00:00:00,1
UNC Chapel Hill,35.91177641,-79.04727727,202.0,2019-10-31 00:00:00,1
UIUC,40.10440926,-88.22933583,166.0,2019-10-31 00:00:00,1
"BYU, Provo",40.24888001,-111.6485094,28.0,2019-10-31 00:00:00,1
Smithsonian Libraries and Archives,38.89132735,-77.02586404,10.0,2019-10-31 00:00:00,1
Georgetown University,38.90659981,-77.07223903,16.0,2019-10-31 00:00:00,1
Duke University,36.00354706,-78.93830223,37.0,2019-10-31 00:00:00,1
Brown University,41.82598954,-71.40246227,113.0,2019-10-31 00:00:00,1
Getty Research Institute Valencia Warehouse,34.4198712,-118.5622386,10.0,2019-10-31 00:00:00,0.75
The Ohio State University,40.00685718,-83.03021857,3.0,2019-10-31 00:00:00,1
Peabody Essex Museum,42.71459464,-70.90700382,1.0,2019-10-31 00:00:00,1
"Innodata Knowledge Services, Inc.",10.31803327,123.9205454,29881.0,2019-11-30 00:00:00,1
Internet Archive Headquarters,37.78244229,-122.4717902,13.0,2019-11-30 00:00:00,1
Datum Data Co. Ltd.,22.56796924,114.0544612,1788.0,2019-11-30 00:00:00,1
University of Toronto,43.66312452,-79.3955813,170.0,2019-11-30 00:00:00,1
Allen County Public Library Geneaology Center,41.07773159,-85.14224798,57.0,2019-11-30 00:00:00,1
British Library,51.528702,-0.12761,528.0,2019-11-30 00:00:00,1
UCLA,34.071863589276,-118.2538418,9.0,2019-11-30 00:00:00,1
Princeton University,40.34604013,-74.66685643,173.0,2019-11-30 00:00:00,1
Boston Public Library,42.34936189,-71.07819992,27.0,2019-11-30 00:00:00,1
National Agricultural Library,39.02352526,-76.9216014,584.0,2019-11-30 00:00:00,1
Library of Congress,38.8895692,-77.0045688,239.0,2019-11-30 00:00:00,1
UNC Chapel Hill,35.91177641,-79.04727727,184.0,2019-11-30 00:00:00,1
UIUC,40.10440926,-88.22933583,1.0,2019-11-30 00:00:00,1
"BYU, Provo",40.24888001,-111.6485094,27.0,2019-11-30 00:00:00,1
Smithsonian Libraries and Archives,38.89132735,-77.02586404,10.0,2019-11-30 00:00:00,1
Georgetown University,38.90659981,-77.07223903,5.0,2019-11-30 00:00:00,1
Duke University,36.00354706,-78.93830223,3.0,2019-11-30 00:00:00,1
Brown University,41.82598954,-71.40246227,112.0,2019-11-30 00:00:00,1
"Natural History Museum Library, London",51.49684189,-0.1762706424,3.0,2019-11-30 00:00:00,1
Getty Research Institute Valencia Warehouse,34.4198712,-118.5622386,11.0,2019-11-30 00:00:00,0.75
The Ohio State University,40.00685718,-83.03021857,1.0,2019-11-30 00:00:00,1
Ernst Mayr Library of the Museum of Comparative Zoology,42.37690652,-71.11665402,6.0,2019-11-30 00:00:00,1
"Innodata Knowledge Services, Inc.",10.31803327,123.9205454,33852.0,2019-12-31 00:00:00,1
Internet Archive Headquarters,37.78244229,-122.4717902,8.0,2019-12-31 00:00:00,1
Datum Data Co. Ltd.,22.56796924,114.0544612,2308.0,2019-12-31 00:00:00,1
University of Toronto,43.66312452,-79.3955813,111.0,2019-12-31 00:00:00,1
Allen County Public Library Geneaology Center,41.07773159,-85.14224798,74.0,2019-12-31 00:00:00,1
British Library,51.528702,-0.12761,455.0,2019-12-31 00:00:00,1
UCLA,34.071863589276,-118.2538418,62.0,2019-12-31 00:00:00,1
Princeton University,40.34604013,-74.66685643,128.0,2019-12-31 00:00:00,1
Boston Public Library,42.34936189,-71.07819992,37.0,2019-12-31 00:00:00,1
National Agricultural Library,39.02352526,-76.9216014,465.0,2019-12-31 00:00:00,1
Library of Congress,38.8895692,-77.0045688,275.0,2019-12-31 00:00:00,1
UNC Chapel Hill,35.91177641,-79.04727727,47.0,2019-12-31 00:00:00,1
UIUC,40.10440926,-88.22933583,79.0,2019-12-31 00:00:00,1
"BYU, Provo",40.24888001,-111.6485094,10.0,2019-12-31 00:00:00,1
Smithsonian Libraries and Archives,38.89132735,-77.02586404,14.0,2019-12-31 00:00:00,1
Georgetown University,38.90659981,-77.07223903,2.0,2019-12-31 00:00:00,1
Duke University,36.00354706,-78.93830223,46.0,2019-12-31 00:00:00,1
Brown University,41.82598954,-71.40246227,64.0,2019-12-31 00:00:00,1
"Natural History Museum Library, London",51.49684189,-0.1762706424,1.0,2019-12-31 00:00:00,1
Getty Research Institute Valencia Warehouse,34.4198712,-118.5622386,17.0,2019-12-31 00:00:00,0.75
"Innodata Knowledge Services, Inc.",10.31803327,123.9205454,30510.0,2020-01-31 00:00:00,1
Internet Archive Headquarters,37.78244229,-122.4717902,8.0,2020-01-31 00:00:00,1
Datum Data Co. Ltd.,22.56796924,114.0544612,1505.0,2020-01-31 00:00:00,1
University of Toronto,43.66312452,-79.3955813,72.0,2020-01-31 00:00:00,1
Allen County Public Library Geneaology Center,41.07773159,-85.14224798,26.0,2020-01-31 00:00:00,1
British Library,51.528702,-0.12761,568.0,2020-01-31 00:00:00,1
UCLA,34.071863589276,-118.2538418,60.0,2020-01-31 00:00:00,1
Princeton University,40.34604013,-74.66685643,164.0,2020-01-31 00:00:00,1
Boston Public Library,42.34936189,-71.07819992,69.0,2020-01-31 00:00:00,1
National Agricultural Library,39.02352526,-76.9216014,556.0,2020-01-31 00:00:00,1
Library of Congress,38.8895692,-77.0045688,298.0,2020-01-31 00:00:00,1
UNC Chapel Hill,35.91177641,-79.04727727,137.0,2020-01-31 00:00:00,1
UIUC,40.10440926,-88.22933583,85.0,2020-01-31 00:00:00,1
"BYU, Provo",40.24888001,-111.6485094,26.0,2020-01-31 00:00:00,1
Smithsonian Libraries and Archives,38.89132735,-77.02586404,14.0,2020-01-31 00:00:00,1
Georgetown University,38.90659981,-77.07223903,40.0,2020-01-31 00:00:00,1
Duke University,36.00354706,-78.93830223,60.0,2020-01-31 00:00:00,1
Brown University,41.82598954,-71.40246227,72.0,2020-01-31 00:00:00,1
"Natural History Museum Library, London",51.49684189,-0.1762706424,2.0,2020-01-31 00:00:00,1
Getty Research Institute Valencia Warehouse,34.4198712,-118.5622386,20.0,2020-01-31 00:00:00,0.75
The Ohio State University,40.00685718,-83.03021857,10.0,2020-01-31 00:00:00,1
"Innodata Knowledge Services, Inc.",10.31803327,123.9205454,15931.0,2020-02-29 00:00:00,1
Internet Archive Headquarters,37.78244229,-122.4717902,68.0,2020-02-29 00:00:00,1
University of Toronto,43.66312452,-79.3955813,65.0,2020-02-29 00:00:00,1
Allen County Public Library Geneaology Center,41.07773159,-85.14224798,4.0,2020-02-29 00:00:00,1
British Library,51.528702,-0.12761,830.0,2020-02-29 00:00:00,1
UCLA,34.071863589276,-118.2538418,30.0,2020-02-29 00:00:00,1
Princeton University,40.34604013,-74.66685643,177.0,2020-02-29 00:00:00,1
Boston Public Library,42.34936189,-71.07819992,79.0,2020-02-29 00:00:00,1
National Agricultural Library,39.02352526,-76.9216014,480.0,2020-02-29 00:00:00,1
Library of Congress,38.8895692,-77.0045688,344.0,2020-02-29 00:00:00,1
UNC Chapel Hill,35.91177641,-79.04727727,243.0,2020-02-29 00:00:00,1
UIUC,40.10440926,-88.22933583,99.0,2020-02-29 00:00:00,1
"BYU, Provo",40.24888001,-111.6485094,20.0,2020-02-29 00:00:00,1
Smithsonian Libraries and Archives,38.89132735,-77.02586404,8.0,2020-02-29 00:00:00,1
Georgetown University,38.90659981,-77.07223903,32.0,2020-02-29 00:00:00,1
Duke University,36.00354706,-78.93830223,30.0,2020-02-29 00:00:00,1
Brown University,41.82598954,-71.40246227,100.0,2020-02-29 00:00:00,1
Getty Research Institute Valencia Warehouse,34.4198712,-118.5622386,23.0,2020-02-29 00:00:00,0.75
The Ohio State University,40.00685718,-83.03021857,4.0,2020-02-29 00:00:00,1
Ernst Mayr Library of the Museum of Comparative Zoology,42.37690652,-71.11665402,1.0,2020-02-29 00:00:00,1
"Innodata Knowledge Services, Inc.",10.31803327,123.9205454,13264.0,2020-03-31 00:00:00,1
Internet Archive Headquarters,37.78244229,-122.4717902,2.0,2020-03-31 00:00:00,1
Datum Data Co. Ltd.,22.56796924,114.0544612,1500.0,2020-03-31 00:00:00,1
University of Toronto,43.66312452,-79.3955813,15.0,2020-03-31 00:00:00,1
Allen County Public Library Geneaology Center,41.07773159,-85.14224798,23.0,2020-03-31 00:00:00,1
British Library,51.528702,-0.12761,448.0,2020-03-31 00:00:00,1
UCLA,34.071863589276,-118.2538418,17.0,2020-03-31 00:00:00,1
Princeton University,40.34604013,-74.66685643,188.0,2020-03-31 00:00:00,1
Boston Public Library,42.34936189,-71.07819992,28.0,2020-03-31 00:00:00,1
National Agricultural Library,39.02352526,-76.9216014,271.0,2020-03-31 00:00:00,1
Library of Congress,38.8895692,-77.0045688,146.0,2020-03-31 00:00:00,1
UNC Chapel Hill,35.91177641,-79.04727727,56.0,2020-03-31 00:00:00,1
UIUC,40.10440926,-88.22933583,29.0,2020-03-31 00:00:00,1
"BYU, Provo",40.24888001,-111.6485094,37.0,2020-03-31 00:00:00,1
Smithsonian Libraries and Archives,38.89132735,-77.02586404,4.0,2020-03-31 00:00:00,1
Georgetown University,38.90659981,-77.07223903,1.0,2020-03-31 00:00:00,1
Duke University,36.00354706,-78.93830223,5.0,2020-03-31 00:00:00,1
Brown University,41.82598954,-71.40246227,43.0,2020-03-31 00:00:00,1
"Natural History Museum Library, London",51.49684189,-0.1762706424,1.0,2020-03-31 00:00:00,1
Getty Research Institute Valencia Warehouse,34.4198712,-118.5622386,10.0,2020-03-31 00:00:00,0.75
"Innodata Knowledge Services, Inc.",10.31803327,123.9205454,4189.0,2020-04-30 00:00:00,1
Internet Archive Headquarters,37.78244229,-122.4717902,26.0,2020-04-30 00:00:00,1
Datum Data Co. Ltd.,22.56796924,114.0544612,2095.0,2020-04-30 00:00:00,1
"BYU, Provo",40.24888001,-111.6485094,9.0,2020-04-30 00:00:00,1
"Innodata Knowledge Services, Inc.",10.31803327,123.9205454,10485.0,2020-05-31 00:00:00,1
Internet Archive Headquarters,37.78244229,-122.4717902,50.0,2020-05-31 00:00:00,1
Datum Data Co. Ltd.,22.56796924,114.0544612,1991.0,2020-05-31 00:00:00,1
"BYU, Provo",40.24888001,-111.6485094,10.0,2020-05-31 00:00:00,1
"Innodata Knowledge Services, Inc.",10.31803327,123.9205454,34722.0,2020-06-30 00:00:00,1
Internet Archive Headquarters,37.78244229,-122.4717902,19.0,2020-06-30 00:00:00,1
Datum Data Co. Ltd.,22.56796924,114.0544612,1949.0,2020-06-30 00:00:00,1
Allen County Public Library Geneaology Center,41.07773159,-85.14224798,9.0,2020-06-30 00:00:00,1
Boston Public Library,42.34936189,-71.07819992,3.0,2020-06-30 00:00:00,1
UIUC,40.10440926,-88.22933583,130.0,2020-06-30 00:00:00,1
"BYU, Provo",40.24888001,-111.6485094,9.0,2020-06-30 00:00:00,1
"Innodata Knowledge Services, Inc.",10.31803327,123.9205454,35436.0,2020-07-31 00:00:00,1
Internet Archive Headquarters,37.78244229,-122.4717902,14.0,2020-07-31 00:00:00,1
Datum Data Co. Ltd.,22.56796924,114.0544612,1569.0,2020-07-31 00:00:00,1
Allen County Public Library Geneaology Center,41.07773159,-85.14224798,12.0,2020-07-31 00:00:00,1
Boston Public Library,42.34936189,-71.07819992,17.0,2020-07-31 00:00:00,1
UIUC,40.10440926,-88.22933583,471.0,2020-07-31 00:00:00,1
"BYU, Provo",40.24888001,-111.6485094,21.0,2020-07-31 00:00:00,1
Duke University,36.00354706,-78.93830223,26.0,2020-07-31 00:00:00,1
"Innodata Knowledge Services, Inc.",10.31803327,123.9205454,34683.0,2020-08-31 00:00:00,1
Internet Archive Headquarters,37.78244229,-122.4717902,1.0,2020-08-31 00:00:00,1
Datum Data Co. Ltd.,22.56796924,114.0544612,1183.0,2020-08-31 00:00:00,1
University of Toronto,43.66312452,-79.3955813,1.0,2020-08-31 00:00:00,1
Allen County Public Library Geneaology Center,41.07773159,-85.14224798,12.0,2020-08-31 00:00:00,1
Boston Public Library,42.34936189,-71.07819992,48.0,2020-08-31 00:00:00,1
National Agricultural Library,39.02352526,-76.9216014,944.0,2020-08-31 00:00:00,1
UIUC,40.10440926,-88.22933583,1.0,2020-08-31 00:00:00,1
"BYU, Provo",40.24888001,-111.6485094,22.0,2020-08-31 00:00:00,1
Duke University,36.00354706,-78.93830223,40.0,2020-08-31 00:00:00,1
Brown University,41.82598954,-71.40246227,2.0,2020-08-31 00:00:00,1
"Innodata Knowledge Services, Inc.",10.31803327,123.9205454,41774.0,2020-09-30 00:00:00,1
Internet Archive Headquarters,37.78244229,-122.4717902,2.0,2020-09-30 00:00:00,1
Datum Data Co. Ltd.,22.56796924,114.0544612,203.0,2020-09-30 00:00:00,1
University of Toronto,43.66312452,-79.3955813,28.0,2020-09-30 00:00:00,1
Allen County Public Library Geneaology Center,41.07773159,-85.14224798,20.0,2020-09-30 00:00:00,1
Boston Public Library,42.34936189,-71.07819992,25.0,2020-09-30 00:00:00,1
National Agricultural Library,39.02352526,-76.9216014,336.0,2020-09-30 00:00:00,1
UIUC,40.10440926,-88.22933583,9.0,2020-09-30 00:00:00,1
"BYU, Provo",40.24888001,-111.6485094,14.0,2020-09-30 00:00:00,1
Georgetown University,38.90659981,-77.07223903,1.0,2020-09-30 00:00:00,1
Duke University,36.00354706,-78.93830223,54.0,2020-09-30 00:00:00,1
Brown University,41.82598954,-71.40246227,57.0,2020-09-30 00:00:00,1
"Natural History Museum Library, London",51.49684189,-0.1762706424,1.0,2020-09-30 00:00:00,1
"Innodata Knowledge Services, Inc.",10.31803327,123.9205454,41082.0,2020-10-31 00:00:00,1
Internet Archive Headquarters,37.78244229,-122.4717902,53.0,2020-10-31 00:00:00,1
Datum Data Co. Ltd.,22.56796924,114.0544612,585.0,2020-10-31 00:00:00,1
University of Toronto,43.66312452,-79.3955813,14.0,2020-10-31 00:00:00,1
Allen County Public Library Geneaology Center,41.07773159,-85.14224798,5.0,2020-10-31 00:00:00,1
British Library,51.528702,-0.12761,402.0,2020-10-31 00:00:00,1
Princeton University,40.34604013,-74.66685643,327.0,2020-10-31 00:00:00,1
Boston Public Library,42.34936189,-71.07819992,39.0,2020-10-31 00:00:00,1
UNC Chapel Hill,35.91177641,-79.04727727,14.0,2020-10-31 00:00:00,1
UIUC,40.10440926,-88.22933583,15.0,2020-10-31 00:00:00,1
"BYU, Provo",40.24888001,-111.6485094,32.0,2020-10-31 00:00:00,1
Duke University,36.00354706,-78.93830223,15.0,2020-10-31 00:00:00,1
Brown University,41.82598954,-71.40246227,26.0,2020-10-31 00:00:00,1
"Natural History Museum Library, London",51.49684189,-0.1762706424,6.0,2020-10-31 00:00:00,1
The Ohio State University,40.00685718,-83.03021857,3.0,2020-10-31 00:00:00,1
"Innodata Knowledge Services, Inc.",10.31803327,123.9205454,39559.0,2020-11-30 00:00:00,1
Internet Archive Headquarters,37.78244229,-122.4717902,43.0,2020-11-30 00:00:00,1
Datum Data Co. Ltd.,22.56796924,114.0544612,1063.0,2020-11-30 00:00:00,1
University of Toronto,43.66312452,-79.3955813,11.0,2020-11-30 00:00:00,1
Allen County Public Library Geneaology Center,41.07773159,-85.14224798,6.0,2020-11-30 00:00:00,1
British Library,51.528702,-0.12761,1035.0,2020-11-30 00:00:00,1
Princeton University,40.34604013,-74.66685643,424.0,2020-11-30 00:00:00,1
Boston Public Library,42.34936189,-71.07819992,27.0,2020-11-30 00:00:00,1
UNC Chapel Hill,35.91177641,-79.04727727,70.0,2020-11-30 00:00:00,1
UIUC,40.10440926,-88.22933583,3.0,2020-11-30 00:00:00,1
"BYU, Provo",40.24888001,-111.6485094,8.0,2020-11-30 00:00:00,1
Duke University,36.00354706,-78.93830223,11.0,2020-11-30 00:00:00,1
Brown University,41.82598954,-71.40246227,20.0,2020-11-30 00:00:00,1
"Natural History Museum Library, London",51.49684189,-0.1762706424,3.0,2020-11-30 00:00:00,1
The Ohio State University,40.00685718,-83.03021857,4.0,2020-11-30 00:00:00,1
American Numismatic Society,40.72401342,-74.0064435,7.0,2020-11-30 00:00:00,1
"Innodata Knowledge Services, Inc.",10.31803327,123.9205454,32082.0,2020-12-31 00:00:00,1
Internet Archive Headquarters,37.78244229,-122.4717902,61.0,2020-12-31 00:00:00,1
Datum Data Co. Ltd.,22.56796924,114.0544612,160.0,2020-12-31 00:00:00,1
Allen County Public Library Geneaology Center,41.07773159,-85.14224798,1.0,2020-12-31 00:00:00,1
Boston Public Library,42.34936189,-71.07819992,15.0,2020-12-31 00:00:00,1
National Agricultural Library,39.02352526,-76.9216014,5.0,2020-12-31 00:00:00,1
"BYU, Provo",40.24888001,-111.6485094,1.0,2020-12-31 00:00:00,1
Duke University,36.00354706,-78.93830223,10.0,2020-12-31 00:00:00,1
Brown University,41.82598954,-71.40246227,9.0,2020-12-31 00:00:00,1
"Natural History Museum Library, London",51.49684189,-0.1762706424,3.0,2020-12-31 00:00:00,1
"Innodata Knowledge Services, Inc.",10.31803327,123.9205454,38581.0,2021-01-31 00:00:00,1
Internet Archive Headquarters,37.78244229,-122.4717902,1.0,2021-01-31 00:00:00,1
Datum Data Co. Ltd.,22.56796924,114.0544612,426.0,2021-01-31 00:00:00,1
University of Toronto,43.66312452,-79.3955813,3.0,2021-01-31 00:00:00,1
Allen County Public Library Geneaology Center,41.07773159,-85.14224798,6.0,2021-01-31 00:00:00,1
Princeton University,40.34604013,-74.66685643,31.0,2021-01-31 00:00:00,1
Boston Public Library,42.34936189,-71.07819992,25.0,2021-01-31 00:00:00,1
National Agricultural Library,39.02352526,-76.9216014,254.0,2021-01-31 00:00:00,1
UNC Chapel Hill,35.91177641,-79.04727727,175.0,2021-01-31 00:00:00,1
